settlement_id,settlement_name,ward_code,ward_name,lga_name,gps_visit_status,gps_confidence_status,etally_report_status,etally_row_count,reported_doses_all_linked,reported_doses_plausible_only,dose_quality_flag,reconciliation_class,discrepancy_flag,explanatory_notes,created_at
S00115,Okngowa,W001,Ekngoyi,Idi-Oro,unvisited,review,reported,1,49.0,49.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00116,Enriru-Kofar,W001, Ekngoyi ,Idi-Oro,unvisited,review,reported,1,42.0,42.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00117,Sarade,W001,Ekngoyi,Idi-Oro,visited,high,reported,1,72.0,72.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S00118,Donadu,W001,Ekngoyi,Idi-Oro,unvisited,review,reported,1,55.0,55.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00119,Ekshani,W001,Ekngoyi,Idi-Oro,unvisited,review,reported,1,36.0,36.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00120,Hazatu,W001,Ekngoyi,Idi-Oro,unvisited,review,reported,1,316.0,316.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00121,Irbafa,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,56.0,56.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00122,Zajija,W002,Ekduru,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00123,Mabani,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,110.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00124,Bakowa,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,62.0,62.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00125,Okmari,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,472.0,472.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00126,Uzshani,W002,Ekduru,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00127,Ollawo,W002,Ekduru,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00128,Bakoyi,W002,Ekduru,Idi-Oro,ambiguous,ambiguous,reported,1,195.0,195.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S00129,Nudeja-Sabo,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,187.0,187.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00130,Dariru,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,192.0,192.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00131,Sazashi,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,43.0,43.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00132,Tangowa-Arewa,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,83.0,83.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00133,Loduja,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,20.0,20.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00134,Agdede,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,23.0,23.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00135,Yebede,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,39.0,39.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00136,Gulani,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,91.0,91.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00137,Lotisa,W002,Ekduru,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00138,Lorade-Sabo,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,265.0,265.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00139,Dangowo,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,540.0,540.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00140,Guyoba,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,62.0,62.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00141,Ribafa,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,34.0,34.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00142,Yetsina,W002,EKDURU,Idi-Oro,unvisited,review,reported,1,394.0,394.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00143,Lowade,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,15.0,15.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00144,Zazashi,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,74.0,74.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00145,Agyoyi-Tudun,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,277.0,277.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00146,Bawawo,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,71.0,71.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00147,Watsiyi,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,34.0,34.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00148,Ribaja,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,68.0,68.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00149,Sularu,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,63.0,63.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00150,Dakoba,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,34.0,34.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00151,Hamade,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,72.0,72.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00152,Ibngona-Arewa,W002,Ekduru,Idi-Oro,ambiguous,ambiguous,reported,1,67.0,67.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S00153,Iblawa-Kofar,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,342.0,342.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00154,Datsiwo,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,45.0,45.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00155,Sunako,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,47.0,47.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00156,Yelata,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,64.0,64.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00157,Jimashi,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,84.0,84.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00158,Hangoshi,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,51.0,51.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00159,Zashaja,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,202.0,202.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00160,Dasatu-Tsakiya,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,67.0,67.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00161,Kuzaru,W002,Ekduru,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00162,Jitsifa,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,39.0,39.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00163,Ibwari,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,146.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00164,Balani,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,46.0,46.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00165,Dariko,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,15.0,15.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00166,Sarishi-Arewa,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,493.0,493.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00167,Umluwo,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,110.0,110.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00168,Fashadu,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,255.0,255.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00169,Surasa,W002,Ekduru,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00170,Olrita,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,24.0,24.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00171,Olmami-Yamma,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,362.0,362.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00172,Lobemi,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,11.0,11.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00173,Fakowo,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,130.0,130.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00174,Irbema,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,19.0,19.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00175,Dadesa,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,21.0,21.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00176,Agjiyi,W002,Ekduru,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00177,Ibritu,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,124.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00178,Habale,W002,EKDURU,Idi-Oro,unvisited,review,reported,1,217.0,217.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00179,Yezawo,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,314.0,314.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00180,Irngomi,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,11.0,11.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00181,Zayowo,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,134.0,134.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00182,Agbade,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,12.0,12.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00183,Wayoru-Sabo,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,126.0,126.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00184,Bibeko,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,71.0,71.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00185,Fangosa,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,174.0,174.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00186,Bibemi-Gabas,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,55.0,55.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00187,Adkoyi,W002,Ekduru,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00188,Jidedu,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,890.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00189,Satisa,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,15.0,15.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00190,Ekshayi,W002,Ekduru,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00191,Agyole-Tsakiya,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,68.0,68.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00192,Zajitu,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,67.0,67.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00193,Takofa,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,38.0,38.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00194,Enmari,W002,Ekduru,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00195,Mashafa,W002,Ekduru,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00196,Zakotu-Tsakiya,W002,Ekduru,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00197,Yetiba,W002,Ekduru,Idi-Oro,visited,high,reported,1,72.0,72.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S00198,Fangoni,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,493.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00199,Bijidu,W002, Ekduru ,Idi-Oro,unvisited,review,reported,1,81.0,81.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00200,Hawale,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,87.0,87.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00201,Daluwa,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,48.0,48.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00202,Kudema-Gabas,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,26.0,26.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00203,Zatija,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,21.0,21.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00204,Waluwo,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,9.0,9.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00205,Uznashi,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,54.0,54.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00206,Fadeja,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,50.0,50.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00207,Rizani,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,70.0,70.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00208,Okzatu,W002,Ekduru,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00209,Yetsiwa-Kudu,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,323.0,323.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00210,Adraba-Tudun,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,95.0,95.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00211,Uzkotu,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,152.0,152.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00212,Sanana,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,83.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00213,Kuyoma,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,121.0,121.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00214,Suduru-Gabas,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,41.0,41.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00215,Balutu-Kudu,W002,Ekduru,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00216,Okbako,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,30.0,30.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00217,Ibtsiyi,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,24.0,24.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00218,Ekluri-Tsakiya,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,61.0,61.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00219,Uztsija,W002,Ekduru,Idi-Oro,unvisited,review,reported,1,120.0,120.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00220,Biluri,W002,Ekduru,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00221,Habefa,W003,Satita,Idi-Oro,unvisited,review,reported,1,21.0,21.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00222,Nuduta,W003,Satita,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00223,Ekshafa,W003,Satita,Idi-Oro,unvisited,review,reported,1,187.0,187.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00224,Gusaru,W003,Satita,Idi-Oro,unvisited,review,reported,1,679.0,679.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00225,Rinaja,W003,Satita,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00226,Dodemi,W003,Satita,Idi-Oro,unvisited,review,reported,1,67.0,67.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00227,Irduru,W003,Satita,Idi-Oro,unvisited,review,reported,1,6.0,6.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00228,Doduja,W003,Satita,Idi-Oro,unvisited,review,reported,1,61.0,61.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00229,Tajija,W003,Satita,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00230,Entile-Yamma,W003,Satita,Idi-Oro,visited,high,reported,1,53.0,0.0,True,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S00231,Lonaba,W003,Satita,Idi-Oro,unvisited,review,reported,1,100.0,100.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00232,Olbawo,W003,Satita,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00233,Yengole-Gabas,W003,Satita,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00234,Karawa,W003,Satita,Idi-Oro,unvisited,review,reported,1,44.0,44.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00235,Ekwawo,W003,Satita,Idi-Oro,ambiguous,ambiguous,reported,1,402.0,402.0,False,GPS ambiguous / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S00236,Yetija,W003,Satita,Idi-Oro,visited,high,reported,1,12.0,12.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S00237,Dashami-Kofar,W003,Satita,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00238,Olkoshi,W003,Satita,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00239,Jimaja,W003,Satita,Idi-Oro,unvisited,review,reported,1,217.0,0.0,True,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00240,Adnashi,W003,Satita,Idi-Oro,unvisited,review,reported,1,56.0,56.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00241,Umnawo,W003,Satita,Idi-Oro,unvisited,review,reported,1,20.0,20.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00242,Gulushi,W003,Satita,Idi-Oro,unvisited,review,reported,1,66.0,66.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00243,Surifa,W003,Satita,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00244,Gubeta,W003,Satita,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00245,Ritsima-Tsakiya,W003,Satita,Idi-Oro,unvisited,review,reported,1,56.0,56.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00246,Rimafa-Kudu,W003,Satita,Idi-Oro,unvisited,review,reported,1,507.0,507.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00247,Lobadu,W003,Satita,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
S00248,Suderu,W003,Satita,Idi-Oro,visited,high,reported,1,74.0,74.0,False,GPS visited / e-tally reported,False,,2026-07-31 19:30:19.408706+00:00
S00249,Manadu,W003,Satita,Idi-Oro,unvisited,review,reported,1,75.0,75.0,False,GPS unvisited / e-tally reported,True,,2026-07-31 19:30:19.408706+00:00
S00250,Bajifa,W003,Satita,Idi-Oro,unvisited,review,no e-tally report,0,0.0,0.0,False,GPS unvisited / no e-tally report,False,,2026-07-31 19:30:19.408706+00:00
