settlement_id,gps_visit_status,missed_indicator,x_32632,y_32632,analysis_scenario,weights_specification,neighbour_count,local_moran_i,quadrant,raw_permutation_p_value,fdr_adjusted_p_value,raw_significant,fdr_adjusted_significant,spatial_lag,local_cluster_raw,local_cluster_fdr
S00105,unvisited,1,291641.3478670625,1227978.284918018,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.038613856305439634,4,0.981,0.994835294117647,False,False,0.875,Not significant,Not significant
S00106,unvisited,1,288355.9137069399,1221372.7291685834,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.038613856305439634,4,0.987,0.994835294117647,False,False,0.875,Not significant,Not significant
S00107,visited,0,297207.1951155729,1222273.6363602781,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.39119084331865944,3,0.087,0.9228411005053341,False,False,0.875,Not significant,Not significant
S00108,unvisited,1,295170.26846177585,1230465.1739611386,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.663,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00109,unvisited,1,298711.36254886154,1222948.0096737032,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.3131756644235209,4,0.079,0.9228411005053341,False,False,0.625,Not significant,Not significant
S00110,unvisited,1,305778.89294609556,1230851.6753238246,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.038613856305439634,4,0.986,0.994835294117647,False,False,0.875,Not significant,Not significant
S00111,unvisited,1,298598.82855194074,1235048.854450041,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.038613856305439634,4,0.987,0.994835294117647,False,False,0.875,Not significant,Not significant
S00112,unvisited,1,295388.1116603204,1220954.9914697646,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.17589476036448023,4,0.244,0.9228411005053341,False,False,0.75,Not significant,Not significant
S00113,unvisited,1,290576.93121003476,1211634.5715238764,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.03861385630543965,4,0.799,0.973513043478261,False,False,0.875,Not significant,Not significant
S00114,unvisited,1,290658.8450341511,1214799.9094164309,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.17589476036448023,4,0.227,0.9228411005053341,False,False,0.75,Not significant,Not significant
S00115,unvisited,1,297543.61711208173,1221400.4549322387,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.17589476036448026,4,0.177,0.9228411005053341,False,False,0.75,Not significant,Not significant
S00116,unvisited,1,285185.58599611826,1217445.7024839604,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.038613856305439634,4,0.988,0.994835294117647,False,False,0.875,Not significant,Not significant
S00117,visited,0,302308.6068311366,1232343.3345302388,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.3911908433186596,3,0.069,0.9228411005053341,False,False,0.875,Not significant,Not significant
S00118,unvisited,1,289935.4280052582,1220632.1320232088,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.66,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00119,unvisited,1,286894.2118380491,1224044.340597728,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.03861385630543965,4,0.772,0.9656091003102378,False,False,0.875,Not significant,Not significant
S00120,unvisited,1,288351.5900855763,1211009.886918393,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.17589476036448023,4,0.231,0.9228411005053341,False,False,0.75,Not significant,Not significant
S00121,unvisited,1,296063.945568593,1192694.0545574932,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.668,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00122,unvisited,1,302362.87672981527,1186807.571989416,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.661,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00123,unvisited,1,285160.8049810955,1203424.132446173,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.17589476036448023,4,0.239,0.9228411005053341,False,False,0.75,Not significant,Not significant
S00124,unvisited,1,306822.2291899071,1195360.3836351573,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.655,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00125,unvisited,1,296619.2513211103,1186879.3091936896,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.672,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00126,unvisited,1,305418.7773211871,1194354.6744700978,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.66,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00127,unvisited,1,288882.3773299068,1192205.5567476442,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.17589476036448023,4,0.244,0.9228411005053341,False,False,0.75,Not significant,Not significant
S00128,visited,0,306719.7835386981,1191902.491619434,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.999580184718724,2,0.052,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00129,unvisited,1,293801.68051069306,1184974.0666639772,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.689,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00130,unvisited,1,286019.95992794016,1198885.664916488,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.17589476036448023,4,0.249,0.9228411005053341,False,False,0.75,Not significant,Not significant
S00131,visited,0,284480.692470641,1202002.2325018756,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.39119084331865944,3,0.119,0.9228411005053341,False,False,0.875,Not significant,Not significant
S00132,unvisited,1,294640.95204123814,1186321.0393758898,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.7,0.9273637374860956,False,False,1.0,Not significant,Not significant
S00133,unvisited,1,304471.774318659,1190990.6207375315,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.682,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00134,unvisited,1,284574.27120034304,1207865.309960928,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.1758947603644802,4,0.214,0.9228411005053341,False,False,0.75,Not significant,Not significant
S00135,unvisited,1,289312.0998219396,1208712.9642642313,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.03861385630543965,4,0.77,0.9656091003102378,False,False,0.875,Not significant,Not significant
S00136,unvisited,1,297345.1669812957,1187214.552292152,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.662,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00137,unvisited,1,288968.2454316523,1192691.3539629881,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.17589476036448023,4,0.266,0.9228411005053341,False,False,0.75,Not significant,Not significant
S00138,unvisited,1,292812.31341189303,1185224.294605782,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.684,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00139,unvisited,1,306197.5428596748,1194137.2017448577,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.668,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00140,unvisited,1,303604.45547857333,1191601.465735411,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.697,0.925448160535117,False,False,1.0,Not significant,Not significant
S00141,unvisited,1,306990.30073652626,1192704.0452645728,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.03861385630543965,4,0.783,0.9656091003102378,False,False,0.875,Not significant,Not significant
S00142,visited,0,290936.06653813587,1188408.658372047,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,3.1727328993934263,3,0.003,0.4764,True,False,0.625,Low-Low visited cluster,Not significant
S00143,unvisited,1,284362.28118419665,1207683.5903827325,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.03861385630543965,4,0.748,0.9656091003102378,False,False,0.875,Not significant,Not significant
S00144,unvisited,1,306811.7392895017,1195135.1072769046,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.638,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00145,unvisited,1,284420.7859132129,1204747.9318047403,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.17589476036448023,4,0.247,0.9228411005053341,False,False,0.75,Not significant,Not significant
S00146,unvisited,1,304156.10011465265,1190710.0426858263,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.685,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00147,unvisited,1,297542.37458899536,1188316.3127051478,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.038613856305439634,4,0.986,0.994835294117647,False,False,0.875,Not significant,Not significant
S00148,unvisited,1,292965.3091581321,1195579.938353855,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.676,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00149,unvisited,1,295431.79752709396,1194047.798722503,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.665,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00150,unvisited,1,290235.5029704308,1193970.1414340278,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.17589476036448023,4,0.262,0.9228411005053341,False,False,0.75,Not significant,Not significant
S00151,unvisited,1,294784.1413158579,1194077.8763331077,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.655,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00152,visited,0,283859.3167208672,1203311.220914895,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.3911908433186596,3,0.074,0.9228411005053341,False,False,0.875,Not significant,Not significant
S00153,unvisited,1,290023.3750457346,1192569.661559227,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.17589476036448026,4,0.21,0.9228411005053341,False,False,0.75,Not significant,Not significant
S00154,unvisited,1,285198.3371783998,1206092.5202107658,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.038613856305439634,4,0.99,0.994835294117647,False,False,0.875,Not significant,Not significant
S00155,unvisited,1,292448.3237474124,1195530.9306177348,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.038613856305439634,4,0.995,0.9950000000000001,False,False,0.875,Not significant,Not significant
S00156,visited,0,294573.77192493516,1189201.881556244,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,1.7819618713560428,3,0.015,0.7145999999999999,True,False,0.75,Low-Low visited cluster,Not significant
S00157,unvisited,1,291254.7538734663,1192171.876464566,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.038613856305439634,4,0.984,0.994835294117647,False,False,0.875,Not significant,Not significant
S00158,unvisited,1,295539.56541373796,1190237.1057557948,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.17589476036448023,4,0.222,0.9228411005053341,False,False,0.75,Not significant,Not significant
S00159,unvisited,1,291465.70963249996,1192076.1942373228,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.038613856305439634,4,0.993,0.994835294117647,False,False,0.875,Not significant,Not significant
S00160,unvisited,1,295147.0624423846,1194489.6224945937,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.667,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00161,unvisited,1,295886.3332944867,1193737.585126602,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.657,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00162,unvisited,1,305973.80882623314,1191785.8947313807,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.03861385630543965,4,0.77,0.9656091003102378,False,False,0.875,Not significant,Not significant
S00163,unvisited,1,294540.1360771034,1185971.2947697116,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.683,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00164,unvisited,1,306469.4204881913,1190235.8694400387,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.03861385630543965,4,0.772,0.9656091003102378,False,False,0.875,Not significant,Not significant
S00165,unvisited,1,296505.9126517065,1188541.727275413,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.038613856305439634,4,0.986,0.994835294117647,False,False,0.875,Not significant,Not significant
S00166,unvisited,1,294721.9274125478,1192155.9740349934,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.678,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00167,unvisited,1,304881.0279216695,1194733.4853365358,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.656,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00168,unvisited,1,291846.19795580127,1192681.6301740778,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.671,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00169,unvisited,1,292644.9108691078,1192186.4717347322,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.655,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00170,unvisited,1,304021.54973900237,1192129.6832880862,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.03861385630543965,4,0.77,0.9656091003102378,False,False,0.875,Not significant,Not significant
S00171,unvisited,1,296213.05608815723,1189837.9558631878,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.038613856305439634,4,0.981,0.994835294117647,False,False,0.875,Not significant,Not significant
S00172,unvisited,1,292279.3867338814,1193356.106031689,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.038613856305439634,4,0.989,0.994835294117647,False,False,0.875,Not significant,Not significant
S00173,unvisited,1,303460.0295028837,1199767.9049525626,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.644,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00175,unvisited,1,293615.69168125244,1192912.9510471385,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.661,0.9228411005053341,False,False,1.0,Not significant,Not significant
S00176,unvisited,1,286541.1867883259,1209191.112794266,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.1758947603644802,4,0.224,0.9228411005053341,False,False,0.75,Not significant,Not significant
S00177,unvisited,1,276402.180207549,1204503.3473598063,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,-0.17589476036448023,4,0.235,0.9228411005053341,False,False,0.75,Not significant,Not significant
S00178,unvisited,1,296140.97203154286,1193613.234872727,primary_knn8_excluding_ambiguous,knn_k8_binary_row_standardized,8,0.098667047753601,1,0.66,0.9228411005053341,False,False,1.0,Not significant,Not significant
