name,label,settlement_type,ward_code,ward_name,lga_code,lga_name,state_code,state_name,longitude,latitude,target_population_under5
S00977,Irzawo,Hamlet,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.519917,10.569271,23.0
S00989,Jingona,Hamlet,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.504177,10.652844,45.0
S00961,Kajita,Village,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.524012,10.667258,121.0
S00960,Kalama,Settlement,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.48574,10.675293,42.0
S00986,Kawadu,Settlement,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.456414,10.555696,39.0
S00980,Kudewo-Yamma,Village,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.455046,10.652246,49.0
S00975,Kurita,Village,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.422871,10.549604,41.0
S00973,Kushadu,Hamlet,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.506095,10.675748,54.0
S00987,Lozayi,Hamlet,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.386592,10.563169,13.0
S00978,Mangoko,Village,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.493766,10.651456,25.0
S00969,Mawana,Village,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.499465,10.553358,36.0
S00982,Okmaja,Settlement,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.516587,10.568737,38.0
S00981,Ringomi,Settlement,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.514493,10.680411,40.0
S00985,Salako,Hamlet,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.500603,10.557202,11.0
S00990,Salude-Sabo,Village,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.533537,10.64716,129.0
S00968,Sayoma,Hamlet,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.485012,10.535622,39.0
S00983,Surima-Gabas,Settlement,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.476944,10.577674,53.0
S00972,Sushafa,Settlement,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.471303,10.558672,85.0
S00979,Talata-Tsakiya,Settlement,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.468543,10.666239,75.0
S00964,Uzdusa-Kudu,Hamlet,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.491881,10.673933,22.0
S00962,Uzsana-Gabas,Settlement,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.405383,10.552758,20.0
S00997,Zasami-Tsakiya,Village,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.499013,10.659167,19.0
S00996,Zashayi,Hamlet,W013,Sashako,LGA02,Gwarin,BAN,Bansara,7.488105,10.665165,15.0
S01237,Adtidu,Urban block,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.579759,10.434259,174.0
S01264,Aglana,Hamlet,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.55964,10.602954,23.0
S01239,Aglashi,Hamlet,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.56987,10.44335,13.0
S01234,Agngowa,Settlement,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.637487,10.494078,30.0
S01238,Agrishi,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.558672,10.472885,33.0
S01255,Bakoko-Gabas,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.635615,10.518614,128.0
S01268,Bakori,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.587255,10.459452,43.0
S01233,Birafa,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.655441,10.481361,102.0
S01267,Biwako-Sabo,Settlement,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.634881,10.509686,31.0
S01248,Dalawa,Hamlet,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.640341,10.504173,38.0
S01275,Damawa,Settlement,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.585572,10.489757,38.0
S01246,Doluta,Hamlet,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.665082,10.482539,11.0
S01252,Dongori,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.654901,10.493137,22.0
S01247,Fazaru,Hamlet,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.585481,10.598728,11.0
S01272,Gushawa,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.55458,10.456223,93.0
S01258,Gutide,Hamlet,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.646281,10.48193,21.0
S01253,Habaja,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.615659,10.488087,105.0
S01260,Hajishi,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.622551,10.452034,37.0
S01240,Haraja,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.589636,10.453646,94.0
S01256,Ibngoni,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.603882,10.468383,132.0
S01274,Ibtsiri,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.656724,10.518936,49.0
S01232,Irraja,Urban block,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.56504,10.43052,72.0
S01265,Kawade,Settlement,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.492622,10.454432,69.0
S01270,Lotsiko,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.611802,10.483499,16.0
S01251,Lotsimi,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.642625,10.486862,54.0
S01276,Nujija,Settlement,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.585348,10.453266,23.0
S01271,Nulude,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.627134,10.491437,45.0
S01263,Nuriri,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.537081,10.467637,76.0
S01245,Nuwashi,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.65701,10.484698,71.0
S01254,Okkoma,Hamlet,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.578981,10.438075,18.0
S01243,Okyoja,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.627743,10.507764,62.0
S01249,Olbena,Settlement,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.579672,10.460694,59.0
S01236,Oljitu,Settlement,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.633087,10.500139,39.0
S01242,Olratu,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.570491,10.503526,75.0
S01266,Ribata,Hamlet,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.670063,10.489446,46.0
S01273,Riyota,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.638666,10.497314,17.0
S01259,Subeja,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.573806,10.452744,53.0
S01257,Suriyi,Settlement,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.664928,10.485981,32.0
S01231,Tadefa,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.562329,10.449011,42.0
S01261,Talufa,Hamlet,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.678957,10.484553,49.0
S01262,Tangoshi,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.632634,10.500824,96.0
S01269,Umtiyi,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.584251,10.446026,32.0
S01235,Uzjiba,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.570645,10.440412,21.0
S01250,Wadena-Arewa,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.58196,10.436619,232.0
S01244,Wajifa,Hamlet,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.642995,10.494372,20.0
S01277,Yemasa-Gabas,Village,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.654807,10.484611,26.0
S01241,Zaluyi,Hamlet,W016,Uzritu,LGA02,Gwarin,BAN,Bansara,7.571533,10.45816,20.0
S00822,Agdeko,Hamlet,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.522954,10.954546,28.0
S00796,Agmade,Settlement,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.491365,11.029286,3.0
S00825,Agsani,Hamlet,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.482933,10.994311,46.0
S00818,Agshari,Village,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.547805,10.943579,25.0
S00823,Bazawo,Hamlet,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.493541,11.032353,13.0
S00807,Domade,Village,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.479482,11.008172,24.0
S00805,Dorashi,Settlement,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.546898,10.972749,22.0
S00803,Fanashi,Settlement,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.571068,10.965947,89.0
S00798,Gubako,Village,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.499302,11.023774,62.0
S00820,Ibzade-Arewa,Village,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.565557,10.86257,83.0
S00809,Irngoma-Arewa,Settlement,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.601631,10.822419,59.0
S00817,Jijiwo,Hamlet,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.555314,10.956213,8.0
S00814,Kasami,Village,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.51162,10.998924,47.0
S00791,Kujidu,Settlement,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.623405,10.797477,52.0
S00824,Loduma-Tudun,Village,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.507549,11.009563,104.0
S00795,Mabadu,Settlement,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.52853,10.977484,53.0
S00804,Madena,Village,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.539983,10.962829,23.0
S00793,Malako,Hamlet,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.501941,11.015028,34.0
S00789,Matsima,Hamlet,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.583255,10.950035,26.0
S00794,Mayoru,Settlement,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.491873,11.005198,63.0
S00811,Okbani,Village,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.57956,10.948236,47.0
S00821,Oktini,Urban block,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.531744,11.025117,180.0
S00810,Okzaru,Village,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.556759,10.959824,47.0
S00806,Ribeta,Village,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.497759,11.025491,35.0
S00792,Rikoma,Village,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.569553,10.951088,56.0
S00799,Rikotu,Hamlet,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.531328,11.006614,14.0
S00812,Rilayi,Village,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.50377,11.004766,62.0
S00797,Ringosa-Gabas,Village,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.53746,10.921368,64.0
S00816,Sawade,Urban block,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.500587,10.995465,499.0
S00808,Sawawa,Village,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.535795,10.969275,6.0
S00801,Tadetu-Gabas,Settlement,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.490845,11.010228,52.0
S00819,Tatishi-Arewa,Settlement,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.560685,10.961093,37.0
S00815,Umshade-Yamma,Hamlet,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.494485,11.018864,34.0
S00800,Uzdemi,Village,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.532793,10.846289,60.0
S00813,Uzshaja-Arewa,Village,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.5898,10.935683,61.0
S00790,Uztsimi,Village,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.514759,11.01041,125.0
S00802,Wayole-Kofar,Hamlet,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.551641,10.96727,23.0
S00788,Zayoma,Urban block,W009,Washatu,LGA02,Gwarin,BAN,Bansara,7.490951,11.009486,125.0
S00339,Agbeja,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.241039,10.572897,95.0
S00337,Agrale,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.224331,10.633795,25.0
S00362,Agtsiwa,Urban block,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.234727,10.5717,440.0
S00330,Baritu,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.195187,10.68726,95.0
S00331,Bawari-Yamma,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.228225,10.586026,64.0
S00360,Dangoja,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.24835,10.576047,86.0
S00344,Datsisa-Arewa,Hamlet,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.182022,10.68309,9.0
S00363,Dolaja,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.150998,10.66558,17.0
S00332,Ekbade,Hamlet,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.187035,10.61587,8.0
S00358,Ekdeja,Hamlet,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.26841,10.564401,5.0
S00351,Eklufa,Settlement,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.185531,10.695851,12.0
S00347,Fabemi-Kofar,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.26264,10.607177,29.0
S00345,Falama,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.204952,10.59458,64.0
S00352,Falana,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.201383,10.705544,23.0
S00350,Fanadu,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.158801,10.648866,116.0
S00334,Gubatu-Kudu,Hamlet,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.27585,10.594675,
S00335,Halani,Settlement,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.213916,10.658237,12.0
S00340,Hatiwo-Sabo,Hamlet,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.189234,10.662487,56.0
S00367,Ibdule,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.18085,10.702637,83.0
S00355,Ibsasa,Hamlet,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.261598,10.607048,8.0
S00329,Ibshaja,Hamlet,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.248575,10.57124,9.0
S00361,Irjina,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.234767,10.595043,69.0
S00336,Jimaba,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.21734,10.693585,58.0
S00356,Katima,Hamlet,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.238987,10.580068,8.0
S00338,Kunawo,Hamlet,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.194944,10.683681,22.0
S00348,Lolutu,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.191121,10.680233,15.0
S00366,Losadu-Tudun,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.184485,10.70379,30.0
S00365,Lotide-Kofar,Hamlet,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.212726,10.690471,13.0
S00342,Okbele,Hamlet,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.195427,10.669986,3.0
S00343,Oklale,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.183042,10.675162,47.0
S00349,Oltiwo-Sabo,Hamlet,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.227483,10.578117,55.0
S00364,Sangoru-Sabo,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.201645,10.704503,56.0
S00353,Sushadu-Yamma,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.178882,10.685413,23.0
S00357,Umjiri,Urban block,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.218137,10.588305,221.0
S00359,Uzbede,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.194783,10.672214,93.0
S00354,Uzbede-Yamma,Hamlet,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.173966,10.693766,14.0
S00333,Uzyowa,Hamlet,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.175272,10.698037,13.0
S00368,Yedena,Village,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.216807,10.682468,25.0
S00346,Yedude,Hamlet,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.27305,10.61904,17.0
S00341,Yetsisa,Hamlet,W004,Yesawo,LGA02,Gwarin,BAN,Bansara,7.231762,10.63105,6.0
S01523,Adlufa,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.871392,10.515694,34.0
S01552,Agsawo,Hamlet,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.886786,10.554967,8.0
S01542,Daluta,Settlement,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.725235,10.55961,65.0
S01514,Daradu-Kudu,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.879893,10.467355,48.0
S01518,Ekshadu,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.856954,10.569812,42.0
S01540,Ekshashi,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.847146,10.574144,183.0
S01522,Fangota,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.858724,10.541522,13.0
S01544,Hadele-Arewa,Hamlet,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.837191,10.543674,46.0
S01529,Hakoma,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.888513,10.517351,85.0
S01539,Hakosa,Settlement,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.894844,10.479033,20.0
S01547,Ibbayi,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.877436,10.53469,30.0
S01549,Iblumi,Hamlet,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.878354,10.480628,15.0
S01538,Ibshami,Hamlet,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.891864,10.518849,4.0
S01545,Ibtide-Tudun,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.900657,10.477311,62.0
S01515,Irbaja,Hamlet,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.886722,10.488959,18.0
S01534,Irngode,Hamlet,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.916135,10.5138,40.0
S01536,Irraba,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.824257,10.624195,20.0
S01533,Irtide,Settlement,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.871801,10.493992,25.0
S01526,Jiriyi,Settlement,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.81974,10.456969,34.0
S01517,Jisami,Hamlet,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.887323,10.549489,13.0
S01554,Kamawo,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.892363,10.559092,87.0
S01528,Kujija,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.86937,10.511849,37.0
S01550,Kungosa-Arewa,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.894003,10.543056,36.0
S01543,Lolashi,Hamlet,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.88318,10.542068,15.0
S01520,Maberi-Kofar,Hamlet,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.88121,10.576925,15.0
S01521,Majija-Gabas,Hamlet,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.864724,10.537481,5.0
S01530,Mawani,Hamlet,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.875689,10.501819,14.0
S01524,Nuzaba,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.870738,10.54964,59.0
S01546,Okshatu,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.888667,10.47087,39.0
S01548,Salaja,Hamlet,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.86192,10.471374,21.0
S01541,Sayofa,Hamlet,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.874871,10.453862,60.0
S01535,Sazale,Hamlet,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.875416,10.491516,12.0
S01527,Sungode,Settlement,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.859476,10.495152,30.0
S01531,Wasale,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.86,10.597298,124.0
S01532,Watiyi,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.858155,10.494237,158.0
S01516,Yebeba,Settlement,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.858471,10.469742,18.0
S01525,Yengode,Hamlet,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.875715,10.501626,36.0
S01537,Yengona,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.87467,10.476966,44.0
S01553,Zadewo,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.861407,10.530841,10.0
S01519,Zasale,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.749566,10.609694,69.0
S01551,Zazako,Village,W021,Yezata,LGA02,Gwarin,BAN,Bansara,7.922076,10.492945,28.0
S01207,Admashi,Hamlet,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.673062,11.306388,63.0
S01202,Adsana,Village,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.511084,11.208222,145.0
S01177,Adtsina,Hamlet,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.675572,11.291215,20.0
S01128,Agyowa-Tudun,Hamlet,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.491842,11.21725,19.0
S01174,Agyowo,Village,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.508765,11.219791,112.0
S01158,Bariyi,Hamlet,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.679236,11.28132,40.0
S01206,Bashashi,Hamlet,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.557546,11.269784,49.0
S01191,Bibako,Hamlet,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.523788,11.203971,82.0
S01111,Bikoja-Tsakiya,Settlement,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.493137,11.21752,116.0
S01133,Bisaja,Urban block,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.683409,11.275546,275.0
S01163,Bishale,Village,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.518248,11.244011,271.0
S01230,Bitile,Hamlet,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.726167,11.277347,24.0
S01120,Bitsiyi,Village,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.665472,11.277988,135.0
S01156,Daluna,Urban block,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.694902,11.265077,368.0
S01145,Dangode,Village,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.493857,11.356204,139.0
S01188,Darile-Arewa,Village,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.538967,11.281896,118.0
S01168,Dasharu,Urban block,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.657826,11.262971,198.0
S01228,Dawako,Village,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.516259,11.367413,86.0
S01137,Dayoja,Hamlet,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.564826,11.274598,29.0
S01135,Dobeko,Hamlet,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.713771,11.298133,44.0
S01098,Domadu,Urban block,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.693626,11.280297,105.0
S01183,Domari,Hamlet,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.482806,11.187645,41.0
S01195,Dorana,Urban block,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.533087,11.2992,356.0
S01131,Doriba,Urban block,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.553608,11.301884,771.0
S01192,Doritu,Village,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.695615,11.27502,164.0
S01109,Dosashi,Village,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.508958,11.193804,136.0
S01210,Dowawa-Yamma,Urban block,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.71246,11.279193,410.0
S01186,Ekdema,Village,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.496018,11.254443,67.0
S01144,Ekjiyi-Arewa,Hamlet,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.509187,11.248234,43.0
S01160,Eklawa,Village,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.514178,11.209277,167.0
S01189,Ekratu-Kudu,Village,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.661869,11.265109,165.0
S01223,Ektide,Village,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.703457,11.269393,213.0
S01200,Ektina,Urban block,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.716918,11.27706,785.0
S01146,Enmale,Village,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.555483,11.263674,108.0
S01117,Enngoni,Settlement,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.510269,11.208236,17.0
S01130,Ensharu,Village,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.70945,11.274274,104.0
S01099,Entiyi,Village,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.539368,11.247286,32.0
S01194,Enwama,Urban block,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.705836,11.277647,575.0
S01172,Fanasa,Settlement,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.650583,11.254022,210.0
S01220,Fatsiwo-Yamma,Urban block,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.540551,11.296309,988.0
S01204,Gulawo,Village,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.500583,11.220344,153.0
S01208,Gungole,Hamlet,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.729566,11.294697,28.0
S01096,Haberi,Settlement,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.572012,11.253869,74.0
S01178,Hajile-Kudu,Urban block,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.509715,11.17761,80.0
S01141,Ibkole,Hamlet,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.673591,11.293923,17.0
S01127,Ibrasa,Urban block,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.723774,11.277092,149.0
S01140,Irbetu,Hamlet,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.500407,11.231372,18.0
S01122,Irdeko,Urban block,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.675763,11.256566,475.0
S01097,Irjina-Kudu,Village,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.529422,11.230303,50.0
S01148,Irmako,Settlement,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.505446,11.202518,122.0
S01108,Iryoko,Hamlet,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.546526,11.175333,34.0
S01227,Irzami,Hamlet,W015,Baluru,LGA01,Idi-Oro,BAN,Bansara,7.481477,11.184274,27.0
